Index	X	Acquisition
593	14.336701600494	5902
594	14.3658776847267	6162
595	14.3950552056933	6087
596	14.4242341662879	5995
597	14.4534145694048	5929
598	14.4825964179381	6092
599	14.5117797147821	6016
600	14.5409644628311	6079
601	14.5701506649792	6047
602	14.5993383241206	5909
603	14.6285274431497	6009
604	14.6577180249605	6168
605	14.6869100724473	5980
606	14.7161035885044	5914
607	14.745298576026	6074
608	14.7744950379062	5980
609	14.8036929770393	6090
610	14.8328923963196	6047
611	14.8620932986412	6178
612	14.8912956868984	6049
613	14.9204995639853	5997
614	14.9497049327963	5821
615	14.9789117962255	5955
616	15.0081201571671	5949
617	15.0373300185155	6082
618	15.0665413831647	5939
619	15.095754254009	5986
620	15.1249686339426	5995
621	15.1541845258598	5983
622	15.1834019326548	5825
623	15.2126208572217	6163
624	15.2418413024549	6011
625	15.2710632712485	5893
626	15.3002867664968	5976
627	15.3295117910939	5930
628	15.3587383479342	5866
629	15.3879664399117	5996
630	15.4171960699208	5917
631	15.4464272408557	5911
632	15.4756599556105	5986
633	15.5048942170795	6025
634	15.534130028157	5991
635	15.5633673917371	5915
636	15.592606310714	5789
637	15.6218467879821	5922
638	15.6510888264354	5946
639	15.6803324289683	5764
640	15.7095775984749	5949
641	15.7388243378495	5743
642	15.7680726499862	6003
643	15.7973225377794	5905
644	15.8265740041232	5990
645	15.8558270519119	5904
646	15.8850816840396	6024
647	15.9143379034006	6194
648	15.9435957128891	6165
649	15.9728551153993	5996
650	16.0021161138255	6079
651	16.0313787110619	6053
652	16.0606429100027	6031
653	16.0899087135421	5937
654	16.1191761245743	6005
655	16.1484451459936	6099
656	16.1777157806941	6003
657	16.2069880315702	6089
658	16.2362619015159	6083
659	16.2655373934256	5942
660	16.2948145101935	6043
661	16.3240932547137	6024
662	16.3533736298806	5927
663	16.3826556385882	5986
664	16.4119392837309	5969
665	16.4412245682029	5996
666	16.4705114948983	6109
667	16.4998000667115	5877
668	16.5290902865366	6180
669	16.5583821572678	6094
670	16.5876756817994	6019
671	16.6169708630256	5994
672	16.6462677038405	5963
673	16.6755662071385	6106
674	16.7048663758138	6044
675	16.7341682127605	6227
676	16.7634717208729	6031
677	16.7927769030453	5965
678	16.8220837621717	5859
679	16.8513923011466	6011
680	16.8807025228639	5900
681	16.9100144302181	5938
682	16.9393280261033	6066
